1471629996,79740,
C,16,35249,OPTSTK,ADANIENT,1472135400,395000,PE
C,16,35250,OPTSTK,ADANIENT,1475159400,395000,CE
C,16,35251,OPTSTK,ADANIENT,1475159400,395000,PE
C,15,35252,OPTSTK,BAJAJ-AUTO,1475159400,1480000,CE
C,15,35253,OPTSTK,BAJAJ-AUTO,1475159400,1480000,PE
C,15,35254,OPTSTK,BAJAJFINSV,1472135400,234000,CE
C,15,35255,OPTSTK,BAJAJFINSV,1472135400,234000,PE
C,16,35256,OPTSTK,AMBUJACEM,1477578600,62000,CE
C,16,35257,OPTSTK,AMBUJACEM,1477578600,62000,PE
C,16,35258,OPTSTK,APLAPOLLO,1472135400,272000,CE
C,16,35259,OPTSTK,APLAPOLLO,1472135400,272000,PE
C,2,35260,OPTIDX,FINNIFTY,1472135400,1650000,CE
C,2,35261,OPTIDX,FINNIFTY,1472135400,1650000,PE
C,6,35262,OPTIDX,NIFTY,1498746600,3000000,CE
C,6,35263,OPTIDX,NIFTY,1498746600,3000000,PE
C,15,35264,OPTSTK,BAJAJHLDNG,1472135400,1370000,CE
C,15,35265,OPTSTK,BAJAJHLDNG,1472135400,1370000,PE
C,4,35266,OPTIDX,FINNIFTY,1472135400,1940000,CE
C,4,35267,OPTIDX,FINNIFTY,1472135400,1940000,PE
C,15,35268,OPTSTK,BAJAJHLDNG,1475159400,1380000,CE
C,15,35269,OPTSTK,BAJAJHLDNG,1475159400,1380000,PE
C,16,35270,OPTSTK,APLAPOLLO,1475159400,272000,CE
C,16,35271,OPTSTK,APLAPOLLO,1475159400,272000,PE
C,1,35272,OPTIDX,FINNIFTY,1472135400,1960000,CE
C,15,35273,OPTSTK,BAJFINANCE,1472135400,144000,CE
C,15,35274,OPTSTK,BAJFINANCE,1472135400,144000,PE
C,1,35275,OPTIDX,FINNIFTY,1472135400,1960000,PE
C,16,35276,OPTSTK,ASIANPAINT,1475159400,396000,CE
C,16,35277,OPTSTK,ASIANPAINT,1475159400,396000,PE
C,3,35278,OPTIDX,FINNIFTY,1472135400,1970000,CE
C,3,35279,OPTIDX,FINNIFTY,1472135400,1970000,PE
C,16,35280,OPTSTK,ADANIGREEN,1472135400,94000,CE
C,16,35281,OPTSTK,ADANIGREEN,1472135400,94000,PE
C,16,35282,OPTSTK,ADANIGREEN,1475159400,94000,CE
C,16,35283,OPTSTK,ADANIGREEN,1475159400,94000,PE
C,16,35284,OPTSTK,ADANIPORTS,1472135400,84000,CE
C,16,35285,OPTSTK,ASIANPAINT,1477578600,348000,CE
C,16,35286,OPTSTK,ASIANPAINT,1477578600,348000,PE
C,16,35287,OPTSTK,ADANIPORTS,1472135400,84000,PE
C,16,35288,OPTSTK,ADANIPORTS,1472135400,114000,CE
C,16,35289,OPTSTK,ADANIPORTS,1472135400,114000,PE
C,16,35290,OPTSTK,ADANIPORTS,1475159400,84000,CE
C,16,35291,OPTSTK,ADANIPORTS,1475159400,84000,PE
C,16,35292,OPTSTK,ADANIPORTS,1475159400,114000,CE
C,16,35293,OPTSTK,ADANIPORTS,1475159400,114000,PE
C,15,35294,OPTSTK,BHARTIARTL,1472135400,242000,CE
C,15,35295,OPTSTK,BHARTIARTL,1472135400,242000,PE
C,16,35296,OPTSTK,AUROPHARMA,1475159400,198000,CE
C,16,35297,OPTSTK,AUROPHARMA,1475159400,198000,PE
C,16,35298,OPTSTK,AUROPHARMA,1475159400,202000,CE
C,16,35299,OPTSTK,AUROPHARMA,1475159400,202000,PE
C,15,35300,OPTSTK,BHARTIARTL,1472135400,272000,CE
C,15,35301,OPTSTK,BHARTIARTL,1472135400,272000,PE
C,16,35302,OPTSTK,AUROPHARMA,1475159400,220000,CE
C,16,35303,OPTSTK,AUROPHARMA,1475159400,220000,PE
C,16,35304,OPTSTK,AUROPHARMA,1477578600,232000,CE
C,16,35305,OPTSTK,AUROPHARMA,1477578600,232000,PE
C,15,35306,OPTSTK,BOSCHLTD,1472135400,5250000,CE
C,15,35307,OPTSTK,BOSCHLTD,1472135400,5250000,PE
C,15,35308,OPTSTK,BOSCHLTD,1472135400,5900000,CE
C,15,35309,OPTSTK,BOSCHLTD,1472135400,5900000,PE
C,16,35310,OPTSTK,AXISBANK,1475159400,166000,CE
C,16,35311,OPTSTK,AXISBANK,1475159400,166000,PE
C,15,35312,OPTSTK,BOSCHLTD,1475159400,5300000,CE
C,15,35313,OPTSTK,BOSCHLTD,1475159400,5300000,PE
C,15,35314,OPTSTK,BRITANNIA,1472135400,675000,CE
C,15,35315,OPTSTK,BRITANNIA,1472135400,675000,PE
C,15,35316,OPTSTK,BRITANNIA,1472135400,770000,CE
C,15,35317,OPTSTK,BRITANNIA,1472135400,770000,PE
C,8,35318,OPTIDX,MIDCPNIFTY,1472135400,1000000,CE
C,8,35319,OPTIDX,MIDCPNIFTY,1472135400,1000000,PE
C,15,35320,OPTSTK,BRITANNIA,1475159400,670000,CE
C,15,35321,OPTSTK,BRITANNIA,1475159400,670000,PE
C,15,35322,OPTSTK,BAJAJ-AUTO,1475159400,830000,CE
C,15,35323,OPTSTK,BAJAJ-AUTO,1475159400,830000,PE
C,8,35324,OPTIDX,MIDCPNIFTY,1475159400,1910000,CE
C,8,35325,OPTIDX,MIDCPNIFTY,1475159400,1910000,PE
C,8,35326,OPTIDX,MIDCPNIFTY,1472135400,1010000,CE
C,8,35327,OPTIDX,MIDCPNIFTY,1472135400,1010000,PE
C,15,35328,OPTSTK,BAJAJHLDNG,1475159400,1390000,CE
C,15,35329,OPTSTK,BAJAJHLDNG,1475159400,1390000,PE
C,16,35330,OPTSTK,ADANIENSOL,1472135400,188000,CE
C,16,35331,OPTSTK,ADANIENSOL,1472135400,188000,PE
C,15,35332,OPTSTK,BAJAJHLDNG,1475159400,1580000,CE
C,15,35333,OPTSTK,BAJAJHLDNG,1475159400,1580000,PE
C,16,35334,OPTSTK,ADANIENSOL,1472135400,200000,CE
C,16,35335,OPTSTK,ADANIENSOL,1472135400,200000,PE
C,9,35336,OPTIDX,MIDCPNIFTY,1472135400,1222500,CE
C,9,35337,OPTIDX,MIDCPNIFTY,1472135400,1222500,PE
C,16,35338,OPTSTK,ADANIPORTS,1477578600,108000,CE
C,16,35339,OPTSTK,ADANIPORTS,1477578600,108000,PE
C,16,35340,OPTSTK,ALKEM,1472135400,735000,CE
C,16,35341,OPTSTK,ALKEM,1472135400,735000,PE
C,13,35342,OPTSTK,CAMS,1472135400,55000,CE
C,13,35343,OPTSTK,CAMS,1472135400,55000,PE
C,13,35344,OPTSTK,CDSL,1472135400,170000,CE
C,13,35345,OPTSTK,CDSL,1472135400,170000,PE
C,6,35346,OPTIDX,NIFTY,1514471400,3000000,CE
C,6,35347,OPTIDX,NIFTY,1514471400,3000000,PE
C,13,35348,OPTSTK,CDSL,1475159400,184000,CE
C,13,35349,OPTSTK,CDSL,1475159400,184000,PE
C,15,35350,OPTSTK,BANDHANBNK,1475159400,23500,CE
C,15,35351,OPTSTK,BANDHANBNK,1475159400,23500,PE
C,6,35352,OPTIDX,NIFTY,1530196200,3000000,CE
C,6,35353,OPTIDX,NIFTY,1530196200,3000000,PE
C,15,35354,OPTSTK,BANDHANBNK,1477578600,30000,CE
C,15,35355,OPTSTK,BANDHANBNK,1477578600,30000,PE
C,16,35356,OPTSTK,ALKEM,1472135400,745000,CE
C,16,35357,OPTSTK,ALKEM,1472135400,745000,PE
C,16,35358,OPTSTK,ALKEM,1472135400,820000,CE
C,16,35359,OPTSTK,ALKEM,1472135400,820000,PE
C,15,35360,OPTSTK,BANKBARODA,1475159400,33500,CE
C,15,35361,OPTSTK,BANKBARODA,1475159400,33500,PE
C,10,35362,OPTIDX,MIDCPNIFTY,1472135400,1225000,CE
C,10,35363,OPTIDX,MIDCPNIFTY,1472135400,1225000,PE
C,13,35364,OPTSTK,COALINDIA,1472135400,22000,CE
C,13,35365,OPTSTK,COALINDIA,1472135400,22000,PE
C,15,35366,OPTSTK,BANKINDIA,1477578600,18500,CE
C,15,35367,OPTSTK,BANKINDIA,1477578600,18500,PE
C,15,35368,OPTSTK,BDL,1475159400,90000,CE
C,15,35369,OPTSTK,BDL,1475159400,90000,PE
C,16,35370,OPTSTK,ADANIGREEN,1472135400,184000,CE
C,16,35371,OPTSTK,ADANIGREEN,1472135400,184000,PE
C,15,35372,OPTSTK,BHARATFORG,1475159400,278000,CE
C,15,35373,OPTSTK,BHARATFORG,1475159400,278000,PE
C,13,35374,OPTSTK,COALINDIA,1475159400,31000,CE
C,13,35375,OPTSTK,COALINDIA,1475159400,31000,PE
C,15,35376,OPTSTK,BHARTIARTL,1472135400,250000,CE
C,15,35377,OPTSTK,BHARTIARTL,1472135400,250000,PE
C,15,35378,OPTSTK,BHARTIARTL,1475159400,246000,CE
C,15,35379,OPTSTK,BHARTIARTL,1475159400,246000,PE
C,15,35380,OPTSTK,BHARTIARTL,1475159400,250000,CE
C,15,35381,OPTSTK,BHARTIARTL,1475159400,250000,PE
C,15,35382,OPTSTK,BHARTIARTL,1475159400,280000,CE
C,15,35383,OPTSTK,BHARTIARTL,1475159400,280000,PE
C,15,35384,OPTSTK,BLUESTARCO,1475159400,214000,CE
C,15,35385,OPTSTK,BLUESTARCO,1475159400,214000,PE
C,16,35386,OPTSTK,ADANIPORTS,1472135400,220000,CE
C,16,35387,OPTSTK,ADANIPORTS,1472135400,220000,PE
C,15,35388,OPTSTK,BPCL,1475159400,22500,CE
C,15,35389,OPTSTK,BPCL,1475159400,22500,PE
C,15,35390,OPTSTK,BRITANNIA,1477578600,800000,CE
C,15,35391,OPTSTK,BRITANNIA,1477578600,800000,PE
C,11,35392,OPTIDX,MIDCPNIFTY,1472135400,1227500,CE
C,11,35393,OPTIDX,MIDCPNIFTY,1472135400,1227500,PE
C,15,35394,OPTSTK,BSE,1477578600,540000,CE
C,15,35395,OPTSTK,BSE,1477578600,540000,PE
C,16,35396,OPTSTK,ALKEM,1475159400,735000,CE
C,16,35397,OPTSTK,ALKEM,1475159400,735000,PE
C,13,35398,OPTSTK,CAMS,1475159400,55000,CE
C,13,35399,OPTSTK,CAMS,1475159400,55000,PE
C,16,35400,OPTSTK,ALKEM,1475159400,745000,CE
C,16,35401,OPTSTK,ALKEM,1475159400,745000,PE
C,8,35402,OPTIDX,BANKNIFTY,1475159400,3400000,CE
C,8,35403,OPTIDX,BANKNIFTY,1475159400,3400000,PE
C,7,35404,OPTIDX,NIFTY,1473345000,1885000,CE
C,7,35405,OPTIDX,NIFTY,1473345000,1885000,PE
C,16,35406,OPTSTK,ALKEM,1475159400,820000,CE
C,16,35407,OPTSTK,ALKEM,1475159400,820000,PE
C,16,35408,OPTSTK,ALKEM,1477578600,730000,CE
C,16,35409,OPTSTK,ALKEM,1477578600,730000,PE
C,13,35410,OPTSTK,CGPOWER,1477578600,32000,CE
C,13,35411,OPTSTK,CGPOWER,1477578600,32000,PE
